EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
147801,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,12/24/2008,1030,Avalanche, , ,2,0,0,0,UT,MST-7, ,25363,Z,7,SLC,0,0,State Official, , , , , , , , ,12/24/2008,1030, , , , ,"On Christmas Eve morning, the first clear day after several consecutive days under stormy weather conditions, four experienced snowmobilers ventured out into a common snowmobiling area at Logan Peak. They were riding near the summit of the east face of Logan Peak at the head of Providence Canyon, in an area known by local snowmobilers as the Rodeo Grounds, when an avalanche was triggered, catching and killing two of the snowmobilers.","An avalanche at Logan Peak on the morning of December 24th killed two snowmobilers.",261
146289,GREATER LAKE TAHOE AREA (ZONE), ,12/25/2008,1030,Avalanche, , ,1,0,0,0,CA,PST-8, ,25098,Z,72,REV,0,0,Newspaper, , , , , , , , ,12/25/2008,1035, , , , ,"The Sacramento Bee newspaper reported that a 21-year-old skier died in an avalanche in the Sierra on Christmas morning.  The newspaper reported that the skier's body was found buried following an avalanche in the Red Dog area at Squaw Valley Ski Resort.  The victim was a resident of Tahoe City.","A winter storm brought over two feet of snow to parts of the Sierra Nevada and a rare white Christmas to much of western Nevada.",262
139502,NERN P.W. SND (ZONE), ,12/26/2008,500,Avalanche, , ,0,0,0,0,AK,AKST-9, ,23933,Z,131,AFC,0,0,Department of Highways, , , , , , , , ,12/27/2008,500, , , , ,"","Strong north wind produced by a strong low in the Gulf of Alaska resulted in re suspension of snow. The resulting blowing snow produce blizzard conditions through Thompson Pass.",263
146179,S & E JACKSON / LARIMER / N & NE GRAND / NW BOULDER COUNTIES ABOVE 9000 FEET (ZONE), ,12/26/2008,1440,Avalanche, , ,2,0,0,0,CO,MST-7, ,25069,Z,33,BOU,0,0,Newspaper, , , , , , , , ,12/26/2008,1440, , , , ,"","Two snowmobilers were killed on the side of Gravel Mountain near Grand Lake.  The avalanche occurred when one of the men tried to assist the other, after his snowmobile had become stuck in the snow.  Both men were buried by the slide and died at the scene of the accident.  Another snowmobiler was partially buried in the avalanche, but was not injured.",264
142065,TETON & GROS VENTRE MOUNTAINS (ZONE), ,12/27/2008,1325,Avalanche, , ,1,0,0,0,WY,MST-7, ,24423,Z,12,RIW,0,0,Park/Forest Service, , , , , , , , ,12/27/2008,1325, , , , ,"","An avalanche occurred within the boundaries of the Jackson Hole Mountain Resort resulting in the death of a 31-year-old male. The slide carried the victim and his uninjured companion 200 yards. The depth of the avalanche was six to eight feet and completely buried the victim. The area had undergone avalanche hazard reduction efforts that morning and had previously been skied that day.",265
173711,ANIMAS RIVER BASIN (ZONE), ,12/28/2008,1400,Avalanche, , ,0,1,0,0,CO,MST-7, ,29626,Z,22,GJT,0,0,Newspaper, , , , , , , , ,12/28/2008,1401, , , , ,"Layers of weak and unstable snow followed by sustained, heavy snowfall, created avalanche prone conditions that gave way to a snowmobile induced avalanche during the afternoon hours of January 4. Three snowmobilers were riding up a snow-covered hill about six miles south of the Marapos Creek trailhead in Rio Blanco county south of Hamilton, when the avalanche occurred and buried one of the snowmobilers head first into the snow. The two other snowmobilers recovered the victim who was unconscious at the time, but regained consciousness shortly thereafter. He was taken to Memorial Hospital in Craig and then to Aurora Hospital.  The victim suffered some pulmonary problems from the snowmobile exhaust that filled his lungs with carbon monoxide while he was trapped underneath the snow.","Snowmobilers triggered an avalanche in Rio Blanco County.",266
142154,TETON & GROS VENTRE MOUNTAINS (ZONE), ,12/28/2008,2200,Avalanche, , ,0,0,0,0,WY,MST-7, ,24443,Z,12,RIW,0,0,Department of Highways, , , , , , , , ,12/28/2008,2200, , , , ,"","An avalanche swept across Teton Pass near milepost 13 around 2200MST closing the road. Debris depth was estimated at 12 to 15 feet. The apparent trigger for the slide was a moose whose carcass was found among the debris. The road remained closed until 0700MST the following day.",267
142066,TETON & GROS VENTRE MOUNTAINS (ZONE), ,12/29/2008,926,Avalanche, , ,0,5,15000,0,WY,MST-7, ,24424,Z,12,RIW,0,0,Newspaper, , , , , , , , ,12/29/2008,926, , , , ,"","An in-bounds avalanche slammed into the Bridger Restaurant at Jackson Hole Mountain Resort at 0926MST after being triggered by a ski patrol bomb. The slide injured five ski patrollers and caused damage to the restaurant deck. One of the patrollers was buried in snow up to his neck. The force of the avalanche blasted through doors and windows, piling snow up to eight feet deep inside the building. At least a dozen feet of snow was pushed against the back wall of the restaurant.",268
146883,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,12/29/2008,1200,Avalanche, , ,0,1,0,0,CO,MST-7, ,25185,Z,10,GJT,0,0,Newspaper, , , , , , , , ,12/29/2008,1202, , , , ,"A 42 year old man was caught in a backcountry avalanche near Vail. His leg was broken as a result of the avalanche.  Search and rescue crews helped the victim off the mountain and transported him to a medical facility.","A man was injured after being caught in an avalanche.",269
142155,TETON & GROS VENTRE MOUNTAINS (ZONE), ,12/30/2008,800,Avalanche, , ,0,0,0,0,WY,MST-7, ,24444,Z,12,RIW,0,0,Department of Highways, , , , , , , , ,12/30/2008,800, , , , ,"","Extreme avalanche danger in the Teton Range necessitated avalanche mitigation efforts by the Wyoming Department of Transportation. A bomb dropped from a helicopter triggered one slide that pushed snow over 40 feet deep across Teton Pass at the Glory Bowl at 0800MST. Crews worked throughout the day to clear the snow from the road which was reopened at 1900MST.",270
147850,WESTERN UINTA MOUNTAINS (ZONE), ,12/30/2008,1600,Avalanche, , ,1,0,0,0,UT,MST-7, ,25365,Z,9,SLC,0,0,State Official, , , , , , , , ,12/30/2008,1600, , , , ,"A father and his three sons left the Bear River Service trailhead in the Western Uinta Mountains for a day of snowmobiling on the morning of December 30th. They eventually made their way to Yamaha Hill (which Utah riders call Avalanche Hill), where one of the sons triggered a large avalanche. He got carried by the avalanche and was killed.","An avalanche in the western Uinta Mountains caught and killed one snowmobiler.",271
142215,ABSAROKA MOUNTAINS (ZONE), ,01/02/2009,1500,Avalanche, , ,1,0,0,0,WY,MST-7, ,24460,Z,2,RIW,0,0,Newspaper, , , , , , , , ,01/02/2009,1500, , , , ,"","An ice climber was killed when an avalanche one-quarter mile across swept 2,000 feet down a mountainside and spilled over the edge of a steep slope he was climbing. His climbing partner was uninjured. The two climbers experienced two smaller avalanches prior to the fatal slide during their more than 1,000 foot ascent. The slide occurred on The Main Vein, a popular climbing spot on the upper South Fork of the Shoshone River.",272
150033,EAST SLOPES OF THE CENTRAL CASCADES (ZONE), ,01/07/2009,1140,Avalanche, , ,0,0,1000000,0,WA,PST-8, ,24343,Z,501,PDT,0,0,Newspaper, , , , , , , , ,01/07/2009,1141, , , , ,"At Hyak, 8 houses were damaged by an 300 feet wide landslide and avalanche of snow, dirt and trees.","Heavy rainfall on deep snowpack caused excessive runoff and moderate flooding on the Yakima River from near Easton to the mouth.",273
147013,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,01/16/2009,1215,Avalanche, , ,0,0,500,0,CO,MST-7, ,25206,Z,10,GJT,0,0,Park/Forest Service, , , , , , , , ,01/16/2009,1215, , , , ,"A party of two snowboarders and one skier were hiking up a slope near Eiseman Hut in the Gore Range when they were caught and buried in an avalanche.  They all came to rest fairly quickly after being carried about 20 vertical feet.  All three were completely buried; the skier and one snowboarder under 1 to 3 feet of snow, while the other snowboarder was under 6 to 7 feet of snow.  The skier was able to dig himself out of the snow after 1 hour and 20 minutes.  The skier then dug out his partners who had been buried under the snow for up to 2 hours and 15 minutes.  All three activated their AvaLungs after they were buried by the snow, and this safety equipment was instrumental in saving their lives.  The three backcountry travelers suffered only minor injuries, though some of their equipment was damaged.","Three snowboarders were caught in an avalanche.",274
173717,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,01/26/2009,1200,Avalanche, , ,0,0,0,0,CO,MST-7, ,29629,Z,18,GJT,0,0,Department of Highways, , , , , , , , ,01/26/2009,1205, , , , ,"A natural avalanche came down upon a section of Highway 550 near Red Mountain Pass and closed the road for one hour and 20 minutes.","A natural avalanche covered a section of Highway 550 near Red Mountain Pass.",275
170843,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,01/29/2009,1315,Avalanche, , ,0,1,500,0,CO,MST-7, ,29125,Z,18,GJT,0,0,Newspaper, , , , , , , , ,01/29/2009,1316, , , , ,"A party of skiers triggered an avalanche while skiing in Bear Creek, near the Telluride ski area. The avalanche carried one skier 1400 vertical feet over several cliff bands, to the valley floor. His entire body was buried except for one hand. He was rescued about 7 minutes later by other members in his party, and was carried out by the Telluride Helitrax and Telluride Ski Patrol. The victim suffered multible broken bones and was taken to St. Mary's Hospital in Grand Junction.","Skiers triggered an avalanche while skiing near Telluride.",276
153655,SAN BERNARDINO COUNTY MOUNTAINS (ZONE), ,02/09/2009,1200,Avalanche, , ,0,0,0,0,CA,PST-8, ,26251,Z,55,SGX,0,0,Newspaper, , , , , , , , ,02/09/2009,1300, , , , ,"A pair of avalanches occurred in the Arctic Circle area just west of Big Bear. The avalanches left 15 foot high piles of snow on Highway 18, trapping about one dozen cars.","A long wave upper trough and a pair of upper-level lows and surface cold fronts brought periods of gusty winds, heavy rain, and mountain snow between February 5th and February 10th. On February 7th, thunderstorms developed in the unstable air behind the first cold front. These storms produced small hail in several locations and a waterspout. The heaviest rain and snow fell on February 9th, when the second strong cold front and upper-level jet moved over the region. Heavy snow in the mountains snapped trees and power lines, causing loss of power to approximately 10,000 residents. Many mountain highways were closed, including Highway 18 when a pair of avalanches buried part of the road. Rainfall totals for the five days were upwards of 2 inches in the coast and valley locations, up to about 6 inches in the foothills.",277
148721,TETON & GROS VENTRE MOUNTAINS (ZONE), ,02/27/2009,1230,Avalanche, , ,3,0,0,0,WY,MST-7, ,25489,Z,12,RIW,0,0,Newspaper, , , , , , , , ,02/27/2009,1230, , , , ,"","A group of four snowmobilers triggered a mile long, 100 yard wide avalanche in the Deadhorse Creek drainage near Alpine in Lincoln County. The group rode into a draw after dropping off a ridge line and the slab broke loose taking the lives of three men as they tried to outrun the slide. The lone survivor was able to get one hand above the snow and dig himself out. He then walked out and used a cell phone to call for help. The three victims were found more than two hours later under about three feet of snow.",278
160203,GREATER LAKE TAHOE AREA (ZONE), ,03/03/2009,800,Avalanche, , ,1,0,0,0,CA,PST-8, ,27306,Z,72,REV,0,0,Newspaper, , , , , , , , ,03/03/2009,800, , , , ,"A ski patrolman was partially buried in an avalanche at Squaw Valley Ski Resort while he was working avalanche controls.  He was dug out of the avalanche by another member of the ski patrol.  He was transferred to Renown Regional Medical Center in Reno but later died from his injuries.","A powerful winter storm moved through the northern and central Sierra Nevada and western Nevada.",279
171755,WALLOWA COUNTY (ZONE), ,03/07/2009,1300,Avalanche, , ,1,2,0,0,OR,PST-8, ,29269,Z,50,PDT,0,0,Newspaper, , , , , , , , ,03/07/2009,1300, , , , ,"","A 50 year old Enterprise, Oregon man died in an avalanche while backcountry skiing in the Eagle Cap Wilderness.   Two other people were rescued. The quarter mile long slap avalanche occurred about 1 pm.  Heavy snow had fallen in the area earlier in the week.",280
199686,CANYONLANDS / NATURAL BRIDGES (ZONE), ,12/07/2009,200,Avalanche, , ,0,0,0,0,UT,MST-7, ,34562,Z,29,GJT,0,0,Trained Spotter, , , , , , , , ,12/08/2009,800, , , , ,"Snowfall amounts ranged from 6 to 12 inches across northern portions of the area with 4 or less inches in southern areas, and some locations only receiving rain.","A very strong, moist, and unseasonably cold winter storm struck the central intermountain region. Heavy snowfall occurred in most areas across eastern Utah and western Colorado. Additionally, strong winds in the southern portions of eastern Utah and western Colorado produced blizzard conditions.",281
201479,SOUTH CENTRAL OREGON CASCADES (ZONE), ,12/15/2009,600,Avalanche, , ,0,0,0,0,OR,PST-8, ,34934,Z,27,MFR,0,0,Public, , , , , , , , ,12/15/2009,1800, , , , ,"This report came from www.avalanche.org. ||A party of 2 skiers was descending the west face of Garfield peak in Crater Lake National Park at 7800 ft.. The first skier was in the upper bowl when the slope avalanched with the crown 10-14 inches deep and approximately 900 ft. wide. He was carried down slope 400 vertical feet when he slammed into a stand of trees on the edge of the avalanche pathway above a small cliff. The snow continued down another 600 vertical feet to the road. He was partially buried and tangled on a tree. The other skier extricated him and assisted him to the road where he was then transported to the hospital. His main injury was a separated pelvis and was discharged 4 days later.","Heavy snow created unstable slope conditions across southern Oregon and northern California.",282
206493,WEST CENTRAL MOUNTAINS (ZONE), ,12/17/2009,1000,Avalanche, , ,1,0,0,0,ID,MST-7, ,35063,Z,11,BOI,0,0,Newspaper, , , , , , , , ,12/17/2009,1100, , , , ,"Idaho Mountain Express reported that a young man died in an avalanche while snowmobiling at Rock Lake in the French Creek drainage outside of Cascade, Idaho.","A strong winter storm with a significant Pacific moisture tap moved into the Intermountain West spreading heavy, wet snow across parts of Southeast Oregon and Southwest Idaho on the 15th and 16th of December.",283
200978,CENTRAL OREGON (ZONE), ,01/02/2010,1430,Avalanche, , ,1,0,0,0,OR,PST-8, ,34849,Z,43,PDT,0,0,Law Enforcement, , , , , , , , ,01/02/2010,1430, , , , ,"","An avalanche, 200 feet wide,  buried and killed a snowmobiler from La Pine, Oregon on Paulina Peak which is south of Bend.",284
221618,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,01/03/2010,1000,Avalanche, , ,0,0,0,0,CO,MST-7, ,38110,Z,19,GJT,0,0,Department of Highways, , , , , , , , ,01/03/2010,1005, , , , ,"Two snowboarders rode down the northwest face of a mountain about four miles northeast of Silverton. The first rider ski cut the top of the open face above the trees, and then rode down 100 vertical feet. The second snowboarder began riding down the slope and triggered an avalanched that started with an upper face fracture of 3 feet deep and 50 feet wide. The first snowboarder waiting below could not escape the slide path and pinned himself on the uphill side of a tree. The slide moved through his location and buried him to mid thigh. The two snowmobilers then proceeded down the avalanche path, which was between 400 and 500 vertical feet. There were no injuries.  The exact time of the avalanche is unknown.","A snowboarder was caught in an avalanche near Silverton.",285
212908,ABSAROKEE / BEARTOOTH MOUNTAINS (ZONE), ,01/03/2010,1200,Avalanche, , ,0,0,0,0,MT,MST-7, ,36663,Z,67,BYZ,0,1,Newspaper, , , , , , , , ,01/03/2010,1300, , , , ,"A 33-year old Billings man was killed in an avalanche on Scotch Bonnet Mountain near Cooke City. He had gotten stuck and was trying to free his snowmobile when the slide occurred.","A 33-year old Billings man was killed in an avalanche on Scotch Bonnet Mountain near Cooke City. He had gotten stuck and was trying to free his snowmobile when the slide occurred.",286
201328,TETON & GROS VENTRE MOUNTAINS (ZONE), ,01/06/2010,826,Avalanche, , ,1,0,0,0,WY,MST-7, ,34908,Z,12,RIW,0,0,Newspaper, , , , , , , , ,01/06/2010,827, , , , ,"","A member of the Jackson Hole Ski Area ski patrol was critically injured in a human triggered avalanche in the resort's Cheyenne Bowl. The victim succumbed to his injuries on Saturday, January 9, after spending several days in an area hospital. The patroller was conducting routine avalanche hazard reduction duties when he was caught in the slide. He had previously thrown one hand charge onto the slope before throwing two additional charges which fractured the slope above him. The man traveled an estimated 1,000 feet and over a 25-foot cliff while trapped in the avalanche. He was found unconscious under about six feet of snow. Another patroller was caught in the slide but clung to a tree to save himself.",287
219097,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,01/06/2010,1200,Avalanche, , ,1,0,0,0,CO,MST-7, ,37653,Z,10,GJT,0,0,Newspaper, , , , , , , , ,01/06/2010,1205, , , , ,"A snowboarder was assumed to have exited Vail Ski Area in Blue Sky Basin, where he proceeded toward the Miller Cliffs on Battle Mountain. While attempting to snowboard outside of ski area boundaries, he triggered 2 small avalanches that came together and carried him roughly 100 feet downhill. He was carried into a stand of trees where he was partially buried head-first and suffocated under 3 feet of snow. The snowboarder was alone and was not recovered until nearly a week later on January 14. Therefore, the time of this accident is estimated.","Early January snowfall overloaded an underlying weak snow surface, causing a deadly avalanche to occur just outside of Vail Mountains Ski Area.",288
221630,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,01/06/2010,1530,Avalanche, , ,0,0,0,0,CO,MST-7, ,38115,Z,19,GJT,0,0,Department of Highways, , , , , , , , ,01/06/2010,1535, , , , ,"A skier triggered a slab avalanche in Picayne Gulch about 9 miles northeast of Silverton.  The skier was 10-15 feet below the fracture line when the avalanche started.  The skier was carried about 150 yards and was buried to his neck.  Two other skiers descended the slope and extricated the victim within about 10 minutes.  The avalanche also ran across San Juan County Road 2 at the base of the slope.  No injuries were reported.","A skier was caught in an avalanche in Picayne Gulch northeast of Silverton.",289
219103,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,01/07/2010,1400,Avalanche, , ,0,1,300,0,CO,MST-7, ,37655,Z,10,GJT,0,0,Newspaper, , , , , , , , ,01/07/2010,1405, , , , ,"A skier triggered an avalanche at the 10,500 foor level in the Mushroom Bowl area near Vail Ski Area. The avalanche path was about 80 feet wide and ran about 650 vertical feet. The skier was caught in the avalanche and partially buried, sustaining minor injuries.  Two other skiers rescued the victim and the Vail Ski Patrol later responded to the incident.","Three people were caught in an out-of-bounds avalanche near Vail Ski Area.",290
221648,ELKHEAD AND PARK MOUNTAINS (ZONE), ,01/08/2010,1400,Avalanche, , ,0,0,0,0,CO,MST-7, ,38120,Z,4,GJT,0,0,Department of Highways, , , , , , , , ,01/08/2010,1405, , , , ,"Two snowmobilers were riding in an area about a half mile west of Rabbit Ears Pass.  One of the snowmobilers went up an untracked slope to make the first highmark.  The second snowmobiler started up shortly thereafter and got stuck before the first snowmobiler was off the slope. The first snowmobiler then turned and was sidehilling over to the second snowmobiler's location when the avalanche released. The avalanche caught and partially buried the second snowmobiler.  No injuries or damage were reported.","A snowmobiler was caught in an avalanche near Rabbit Ears Pass.",291
210848,BIG AND LITTLE WOOD RIVER REGION (ZONE), ,01/22/2010,1420,Avalanche, , ,1,0,0,0,ID,MST-7, ,36387,Z,31,PIH,0,0,Newspaper, , , , , , , , ,01/22/2010,1450, , , , ,"An avalanche near the bottom of Fire Trail on Seattle Ridge on Bald Mountain killed a back country skier.  The avalanche occurred at approximately 2:30 pm on January 22nd.   The man was pronounced dead at 3:31 pm at the Wood River Medical Center due to suffocation.","An avalanche near the bottom of Fire Trail on Seattle Ridge on Bald Mountain killed a back country skier.  The avalanche occurred at approximately 2:30 pm on January 22nd.   The man was pronounced dead at 3:31 pm at the Wood River Medical Center due to suffocation.",292
219100,ANIMAS RIVER BASIN (ZONE), ,01/24/2010,1155,Avalanche, , ,0,0,200000,0,CO,MST-7, ,37654,Z,22,GJT,0,0,Emergency Manager, , , , , , , , ,01/24/2010,1200, , , , ,"On the northwest side of Animas Mountain within the Durango city limits, an avalanche roared into a house. The homeowners were about to move into the 15 year old home within the following 2 weeks. Snow blasted through an exterior wall and blew loose drywall onto an interior wall. One bedroom was completely filled with snow, and the home suffered severe structural damage. The avalanche ran about 600 vertical feet with a 150 foot wide path. The damaged home was discovered Sunday, January 24, but the actual time of the avalanche is unknown.","A series of winter storms brought anywhere from 1 to over 3 feet of snow to the Durango area, which caused an avalanche to release in the San Juan mountains that blasted into a vacant home.",293
210909,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,01/24/2010,1300,Avalanche, , ,1,0,0,0,UT,MST-7, ,36394,Z,7,SLC,0,0,State Official, , , , , , , , ,01/24/2010,1300, , , , ,"Following several days of fresh snowfall, a skier triggered an avalanche just out-of-bounds of the Snowbasin resort, in the area known as Hell's Canyon. He was caught, carried, and partially buried by the avalanche. By the time other skiers and rescuers got to him, he had already passed away.","A skier was caught, carried, and killed by an avalanche in Hell's Canyon, in the |Snowbasin backcountry.",294
221580,WEST ELK AND SAWATCH MOUNTAINS (ZONE), ,01/25/2010,1100,Avalanche, , ,0,0,0,0,CO,MST-7, ,38102,Z,12,GJT,0,0,Department of Highways, , , , , , , , ,01/25/2010,1105, , , , ,"A snowmobiler with a sled got stuck in flats below a mountain slope near Irwin Lodge. A second snowmobiler drove just above the stuck snowmobiler and triggered three separate avalanches. One of the avalanches came down onto the stuck snowmobiler. His sled rolled on top of him and he was partially buried with his head and hand just above the snow.  The path of that avalanche was 400 vertical feet and was 80 feet wide.  No significant injuries or damage were reported.  The time of the avalanche is an estimate.","A snowmobiler was caught in an avalanche west of Crested Butte.",295
219109,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,01/27/2010,1000,Avalanche, , ,0,1,500,0,CO,MST-7, ,37656,Z,10,GJT,0,0,Department of Highways, , , , , , , , ,01/27/2010,1005, , , , ,"Four experienced backcountry skiers headed out-of-bounds and toward Old Man's Bowl just outside of the East Vail area. One of the skiers attempted to ski down the bowl and made a ski cut below the ridgeline heading towards the tree band which separates two portions of East Marvin's. He triggered a small soft slab avalanche  which ran about 200 vertical feet onto a bench. The skier then skied onto and below the bench and triggered a second soft slab avalanche that was about 100 feet wide and ran 400 vertical feet. The skier attempted to ski out to the side and out of the way of the debris flow. While looking over his shoulder he lost his balance, fell, and was caught in the debris and washed down the slope. The skier was buried with his head just below the snow surface.  The other skiers in the group were able to dig him out of the snow. The buried skier sustained a broken arm and several cuts and bruises to his head and limbs.","Vail Ski Area reported over 2 feet of snow in a seven day period followed by strong west to northwest winds that transported snow and built fresh, unstable slabs. These unstable snow pack conditions resulted in an avalanche release just outside of Vail Ski Area.",296
210910,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/27/2010,1350,Avalanche, , ,1,0,0,0,UT,MST-7, ,36395,Z,8,SLC,0,0,State Official, , , , , , , , ,01/27/2010,1350, , , , ,"A skier triggered an avalanche in an area known as Meadows, a backcountry area in Big Cottonwood Canyon, out-of-bounds of nearby Solitude Ski Resort. The avalanche buried the victim; he was found and dug out less than an hour after the avalanche occurred, but had already passed away.","Another avalanche fatality occurred on January 27th, this one in the Meadows area of Big Cottonwood Canyon.",297
210915,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,01/29/2010,1400,Avalanche, , ,1,0,0,0,UT,MST-7, ,36396,Z,7,SLC,0,0,State Official, , , , , , , , ,01/29/2010,1400, , , , ,"A man was snowmobiling with some friends on Grandview Peak, east of the city of Bountiful, when he and another man triggered an avalanche. The other man was able to outrun the avalanche on his snowmobile, but the victim was not, and he was buried under about 6 feet of snow. He was buried for approximately 15-18 minutes, before being completely dug out, and was flown to University Hospital in Salt Lake in extremely critical condition. He passed away two days later.","A snowmobiler was caught and killed in an avalanche on Grandview Peak, in the Session Mountains, east of Bountiful, Utah.",298
209394,SALT RIVER & WYOMING RANGES (ZONE), ,02/06/2010,1530,Avalanche, , ,0,1,0,0,WY,MST-7, ,36110,Z,24,RIW,0,0,Newspaper, , , , , , , , ,02/06/2010,1530, , , , ,"","Considerable avalanche danger across western Wyoming created dangerous conditions for snowmobiling. The Bridger-Teton National Forest Avalanche Center reported at least 13 slides on February 6. One avalanche near Murphy Lake Road buried a snowmobiler up to his goggles. The man deployed an avalanche airbag to avoid being buried.",299
205222,SALT RIVER & WYOMING RANGES (ZONE), ,02/06/2010,1625,Avalanche, , ,1,0,0,0,WY,MST-7, ,35499,Z,24,RIW,0,0,Newspaper, , , , , , , , ,02/06/2010,1625, , , , ,"","A snowmobiler who became stuck in the snow and triggered an avalanche was killed in the Squaw Creek area in western Wyoming. The man had stepped off his machine in an attempt to free his snowmobile from the snow. At the same time, the 150-foot-wide slab broke loose along a south-facing slope at an elevation of approximately 9000 feet. The man was carried by the avalanche and was buried for 15 to 20 minutes, despite being located quickly because of an avalanche beacon he was wearing.",300
219644,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,02/11/2010,1500,Avalanche, , ,1,1,0,0,CO,MST-7, ,37732,Z,18,GJT,0,0,Department of Highways, , , , , , , , ,02/11/2010,1505, , , , ,"Seven back-country skiers ventured out on a hut trip near the Ridgeway Hut in the northern San Juan Mountains when two of the skiers were caught in an avalanche. Nearby observations indicated anywhere from 10 to 16 inches of fresh snow had fallen in the 6 days leading up to the event. The skiers were attempting their second run of the day when they decided to split into two groups. One of the skiers in the second group triggered the slide which then carried two of the skiers about 400 feet downhill. One skier was completely buried under 1 to 2 feet of snow, while the other skier was thrown into a large tree. Other party members carrying rescue equipment immediately began searching for the caught skiers. Both skiers were dug out of the snow and brought to the hospital in Montrose by rescue helicopter. The buried skier did not survive, while the other skier suffered multiple traumatic injuries, including a dislocated hip.","Several inches of fresh snow fell on top of an unstable snow-pack leading to a skier triggered avalanche which carried two skiers and resulted in one fatality.",301
206955,ABSAROKA MOUNTAINS (ZONE), ,02/13/2010,1545,Avalanche, , ,0,1,0,0,WY,MST-7, ,35772,Z,2,RIW,0,0,Newspaper, , , , , , , , ,02/13/2010,1545, , , , ,"","An avalanche in Jules Bowl northwest of Dubois near Pinnacle Buttes buried a man in snow up to his head. It took his companions about 30 minutes to uncover him and remove a snowmobile from resting on his leg. He was responsive during the recovery.",302
219650,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,02/14/2010,1420,Avalanche, , ,0,1,0,0,CO,MST-7, ,37733,Z,10,GJT,0,0,Department of Highways, , , , , , , , ,02/14/2010,1425, , , , ,"A group of four back-country skiers were skinning up Mt. Yeckel to attempt their second run for the day, when the lead skier triggered an avalanche. The avalanche carried the first skier 100 feet downhill, where he then hit a tree. The second of the four skiers was also carried downhill but remained on top of the snow surface. The remaining two skiers were able to stay out of the avalanche path. The uninjured skiers contacted Mountain Rescue Aspen, who attended to the injured skier around 3:00 am the next morning. He was flown out by helicopter about 3 hours later and was diagnosed with a broken lower leg.","A group of back-country skiers triggered an avalanche on Mt. Yeckel above the town of Lenado.",303
208054,TETON & GROS VENTRE MOUNTAINS (ZONE), ,02/21/2010,1100,Avalanche, , ,1,0,0,0,WY,MST-7, ,35924,Z,12,RIW,0,0,Newspaper, , , , , , , , ,02/21/2010,1100, , , , ,"","An avalanche on South Teton peak pushed a 30-year-old man off a 1500-foot cliff to his death. The man and two ski companions had earlier climbed the peak and had skied down several hundred feet below the summit when the slide triggered around 1100MST. The other two skiers were unhurt.",304
219745,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,02/23/2010,1600,Avalanche, , ,1,0,0,0,CO,MST-7, ,37753,Z,10,GJT,0,0,Department of Highways, , , , , , , , ,02/23/2010,1605, , , , ,"In the week leading up to the date of the accident, Aspen Mountain, which is the closest observing site, reported up to 35 inches of new snowfall. Weak layers underneath the fresh snow created a very unstable snowpack, which lead to the deadly avalanche. A group of 6 people were staying at the Lindley Hut near Ashcroft, and on the day of the accident, 3 people in the group ventured out to ski some of the lower slopes near the hut. The skiers were skinning up a slope about a quarter mile east of the hut, when the first skier triggered a slide that carried him 150 feet downhill and buried him underneath 3 feet of snow in a dense stand of trees. The two other skiers did not witness the initial trigger of the slide, but began to search for the victim after seeing what happened. They contacted Mountain Rescue Aspen who were flown into the site the next morning and eventually found the victim near the toe of the avalanche debris.","Heavy snowfall from a strong winter storm was deposited onto a weak, preexisting snow-pack, which lead to a deadly skier triggered avalanche just above the Lindley Hut near Ashcroft.",305
